Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65735,R71     ,Subventions de fonctionnement aux autres groupements de collectivités,E,15000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65735,R61     ,Subventions de fonctionnement aux autres groupements de collectivités,E,126055.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R928    ,Subventions de fonctionnement aux communes et structures intercommunales,E,18980.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R738    ,Subventions de fonctionnement aux communes et structures intercommunales,E,937251.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R731    ,Subventions de fonctionnement aux communes et structures intercommunales,E,1123.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R72     ,Subventions de fonctionnement aux communes et structures intercommunales,E,163983,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R71     ,Subventions de fonctionnement aux communes et structures intercommunales,E,10815,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R70     ,Subventions de fonctionnement aux communes et structures intercommunales,E,19136,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R61     ,Subventions de fonctionnement aux communes et structures intercommunales,E,93458.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R58     ,Subventions de fonctionnement aux communes et structures intercommunales,E,140190.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R53     ,Subventions de fonctionnement aux communes et structures intercommunales,E,249374,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R51     ,Subventions de fonctionnement aux communes et structures intercommunales,E,57470.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R48     ,Subventions de fonctionnement aux communes et structures intercommunales,E,554049,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R33     ,Subventions de fonctionnement aux communes et structures intercommunales,E,137390,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R32     ,Subventions de fonctionnement aux communes et structures intercommunales,E,381731,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R313    ,Subventions de fonctionnement aux communes et structures intercommunales,E,259801.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R311    ,Subventions de fonctionnement aux communes et structures intercommunales,E,158400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R28     ,Subventions de fonctionnement aux communes et structures intercommunales,E,220338,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R20     ,Subventions de fonctionnement aux communes et structures intercommunales,E,48646,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65734,R18     ,Subventions de fonctionnement aux communes et structures intercommunales,E,2779,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65732,R94     ,Subventions de fonctionnement aux régions,E,36000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A65732,R738    ,Subventions de fonctionnement aux régions,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R93     ,Autres participations,E,50000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R928    ,Autres participations,E,16800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R821    ,Autres participations,E,433362.69,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R81     ,Autres participations,E,20886419.98,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R738    ,Autres participations,E,190000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R731    ,Autres participations,E,85000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R72     ,Autres participations,E,60000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R71     ,Autres participations,E,1097830.54,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R621    ,Autres participations,E,11946.83,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R61     ,Autres participations,E,389381.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R58     ,Autres participations,E,114237,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R53     ,Autres participations,E,545362.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R52     ,Autres participations,E,268805.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R51     ,Autres participations,E,150308.54,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R48     ,Autres participations,E,40000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R42     ,Autres participations,E,51341,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R41     ,Autres participations,E,95454,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R221    ,Autres participations,E,89295.43,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R18     ,Autres participations,E,52600,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6568,R0202   ,Autres participations,E,193307.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6561,R94     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,487035,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6561,R74     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,110000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,D,F,OR,C65,,,A6561,R738    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,1619893.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
