Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6568,R42     ,Autres participations,E,44425,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6568,R41     ,Autres participations,E,95238,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6568,R221    ,Autres participations,E,64344.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6568,R18     ,Autres participations,E,52600,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6568,R0202   ,Autres participations,E,1171225,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R94     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,427637,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R74     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,110000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R738    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,1779612.51,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R71     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,53000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R68     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,779000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6561,R61     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,449985.04,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65568,R91     ,Autres fonds,E,37500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65568,R0202   ,Autres fonds,E,4845.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65562,R58     ,Fonds d aide aux jeunes (FAJ),E,787769.37,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65561,R72     ,Fonds Solidarité logement (FSL),E,6745000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6553,R12     ,Service d incendie,E,86495000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65512,R221    ,Dotation de fonctionnement des collèges privés,E,5763938.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65511,R221    ,Dotation de fonctionnement des collèges publics,E,17125046.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R91     ,Créances admises en non-valeur,E,40000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R81     ,Créances admises en non-valeur,E,1812.57,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R64     ,Créances admises en non-valeur,E,3877.89,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R621    ,Créances admises en non-valeur,E,.01,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R53     ,Créances admises en non-valeur,E,58035.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R52     ,Créances admises en non-valeur,E,49765.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R51     ,Créances admises en non-valeur,E,2551.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R41     ,Créances admises en non-valeur,E,433.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R221    ,Créances admises en non-valeur,E,531.93,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R18     ,Créances admises en non-valeur,E,26138.47,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6541,R0202   ,Créances admises en non-valeur,E,2665.43,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6535,R021    ,Formation des élus départementaux,E,5827.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6534,R021    ,Cotisations de sécurité sociale des élus départementaux - part patronale,E,699152,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6533,R021    ,Cotisations de retraite des élus départementaux,E,205602.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6532,R021    ,Frais de mission et de déplacement des élus départementaux,E,106192.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6531,R021    ,Indemnités des élus départementaux,E,2296482.19,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6526,R58     ,Prévention spécialisée,E,228000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6526,R51     ,Prévention spécialisée,E,7659752,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6525,R53     ,Frais d inhumation,E,15285.98,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65243,R53     ,Frais de séjour en établissements pour personnes âgées,E,44260725.54,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A65242,R52     ,Frais de séjour en établissements et services pour personnes adultes handicapés,E,111263279.47,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A652418,R51     ,Autres,E,7529162.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A652416,R51     ,Services d aide éducative en milieu ouvert à domicile,E,14641659.61,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A652415,R51     ,Services d aide éducative en milieu ouvert et à domicile,E,128599.66,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A652412,R51     ,Maisons d enfants à caractère social,E,76357439.34,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A652411,R51     ,Foyers de l enfance. centres et hôtels maternels,E,4790552.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,D,F,OR,C65,,,A6523,R51     ,Frais d hospitalisation,E,80440.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
