Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R90     ,Contributions au Fonds de compensation de cessation progressive d activité,E,10992,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R80     ,Contributions au Fonds de compensation de cessation progressive d activité,E,3383,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R738    ,Contributions au Fonds de compensation de cessation progressive d activité,E,440,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R70     ,Contributions au Fonds de compensation de cessation progressive d activité,E,11520,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R621    ,Contributions au Fonds de compensation de cessation progressive d activité,E,54659,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R52     ,Contributions au Fonds de compensation de cessation progressive d activité,E,7547,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R50     ,Contributions au Fonds de compensation de cessation progressive d activité,E,102184,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R40     ,Contributions au Fonds de compensation de cessation progressive d activité,E,29357,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R30     ,Contributions au Fonds de compensation de cessation progressive d activité,E,29792,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R221    ,Contributions au Fonds de compensation de cessation progressive d activité,E,63886,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R20     ,Contributions au Fonds de compensation de cessation progressive d activité,E,4805,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R041    ,Contributions au Fonds de compensation de cessation progressive d activité,E,86,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64832,R0201   ,Contributions au Fonds de compensation de cessation progressive d activité,E,87845,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R70     ,Indemnités aux agents,E,2689.78,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R621    ,Indemnités aux agents,E,1978.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R50     ,Indemnités aux agents,E,4357.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R30     ,Indemnités aux agents,E,1630.23,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R20     ,Indemnités aux agents,E,3254.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A64831,R0201   ,Indemnités aux agents,E,1769.46,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6475,R0202   ,Médecine de travail. pharmacie,E,178142.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6456,R0201   ,Versements au F.N.C. du supplément familial,E,349265,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R90     ,Cotisations aux A.S.S.E.D.I.C.,E,42378,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R80     ,Cotisations aux A.S.S.E.D.I.C.,E,4172,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R738    ,Cotisations aux A.S.S.E.D.I.C.,E,11290,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R70     ,Cotisations aux A.S.S.E.D.I.C.,E,30833,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R621    ,Cotisations aux A.S.S.E.D.I.C.,E,27269,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R52     ,Cotisations aux A.S.S.E.D.I.C.,E,42601,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R50     ,Cotisations aux A.S.S.E.D.I.C.,E,1545847,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R40     ,Cotisations aux A.S.S.E.D.I.C.,E,83004,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R30     ,Cotisations aux A.S.S.E.D.I.C.,E,68805,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R221    ,Cotisations aux A.S.S.E.D.I.C.,E,188514,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R20     ,Cotisations aux A.S.S.E.D.I.C.,E,12628,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R041    ,Cotisations aux A.S.S.E.D.I.C.,E,48405,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6454,R0201   ,Cotisations aux A.S.S.E.D.I.C.,E,203433.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R90     ,Cotisations aux caisses de retraite,E,722687.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R80     ,Cotisations aux caisses de retraite,E,197038.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R738    ,Cotisations aux caisses de retraite,E,31445.03,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R70     ,Cotisations aux caisses de retraite,E,735278.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R621    ,Cotisations aux caisses de retraite,E,3955237.78,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R52     ,Cotisations aux caisses de retraite,E,499804.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R50     ,Cotisations aux caisses de retraite,E,7284880.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R40     ,Cotisations aux caisses de retraite,E,1886416.51,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R30     ,Cotisations aux caisses de retraite,E,1924563.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R221    ,Cotisations aux caisses de retraite,E,5240766.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,F,OR,C012,,,A6453,R20     ,Cotisations aux caisses de retraite,E,289562.09,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
