Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R821    ,Autres participations,E,697213.13,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R81     ,Autres participations,E,17670171.62,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R738    ,Autres participations,E,30800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R731    ,Autres participations,E,85000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R72     ,Autres participations,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R71     ,Autres participations,E,2142484.46,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R61     ,Autres participations,E,381227.27,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R58     ,Autres participations,E,114237,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R53     ,Autres participations,E,754692.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R52     ,Autres participations,E,448987.38,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R51     ,Autres participations,E,149588.01,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R48     ,Autres participations,E,50000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R42     ,Autres participations,E,77908.98,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R41     ,Autres participations,E,99093,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R221    ,Autres participations,E,85909.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R18     ,Autres participations,E,52600,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6568,R0202   ,Autres participations,E,251015.86,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A65661,R0202   ,Contrat d accompagnement dans l emploi,E,1525,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R94     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,502637,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R74     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,110000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R738    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,1604646.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R71     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,53000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R68     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,307230,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R61     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,358849.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6561,R18     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,81550,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6556 ,R72     ,Contributions à des fonds,E,4000000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6556 ,R58     ,Contributions à des fonds,E,778457.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6553,R12     ,Service d incendie,E,88234000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A65512,R221    ,Dotation de fonctionnement des collèges privés,E,6038050.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A65511,R221    ,Dotation de fonctionnement des collèges publics,E,17189491.87,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R91     ,Créances éteintes,E,60316.84,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R81     ,Créances éteintes,E,3661.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R64     ,Créances éteintes,E,707.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R51     ,Créances éteintes,E,120,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R32     ,Créances éteintes,E,1572.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6542,R0201   ,Créances éteintes,E,1158,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R81     ,Créances admises en non-valeur,E,250,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R64     ,Créances admises en non-valeur,E,237.61,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R621    ,Créances admises en non-valeur,E,30,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R53     ,Créances admises en non-valeur,E,74605.27,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R52     ,Créances admises en non-valeur,E,46313.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R51     ,Créances admises en non-valeur,E,1900,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R41     ,Créances admises en non-valeur,E,235.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6541,R0202   ,Créances admises en non-valeur,E,1389.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,F,OR,C65,,,A6535,R021    ,Formation des élus départementaux,E,22789.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
