Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65821,R51     ,Déficit des budgets annexes à caractère administratif,E,17447551.27,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65821,R33     ,Déficit des budgets annexes à caractère administratif,E,850000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6581,R311    ,Redevances pour concessions. brevets. licences. procédés. droits et valeurs similaires,E,8961.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6581,R023    ,Redevances pour concessions. brevets. licences. procédés. droits et valeurs similaires,E,25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R94     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,2569775.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R93     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,186582.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R928    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,2820737.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R91     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,667918.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R738    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,489924.52,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R731    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,326999,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R72     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,1001941,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R61     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,11000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R58     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,5727031,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R56     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,88767.41,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R53     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,374717.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R52     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,532812,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R51     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,420577,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R48     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,227639,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R42     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,118300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R41     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,387800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R33     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,180971.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R32     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,4060713.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R312    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,3000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R311    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,6145752.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R30     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,980608,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R28     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,541350,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R20     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,741575,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R18     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,57254.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R048    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,93400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R041    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,1095976.23,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R021    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,390000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A6574,R0202   ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,1466315.97,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R928    ,Subventions de fonctionnement aux organismes publics divers,E,395964.86,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R91     ,Subventions de fonctionnement aux organismes publics divers,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R738    ,Subventions de fonctionnement aux organismes publics divers,E,434425.26,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R72     ,Subventions de fonctionnement aux organismes publics divers,E,74100,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R61     ,Subventions de fonctionnement aux organismes publics divers,E,233919.04,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R58     ,Subventions de fonctionnement aux organismes publics divers,E,32655,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R53     ,Subventions de fonctionnement aux organismes publics divers,E,96968.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R52     ,Subventions de fonctionnement aux organismes publics divers,E,1899888,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R311    ,Subventions de fonctionnement aux organismes publics divers,E,3000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R28     ,Subventions de fonctionnement aux organismes publics divers,E,121300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65738,R18     ,Subventions de fonctionnement aux organismes publics divers,E,1256,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65737,R94     ,Subventions de fonctionnement aux autres établissements publics locaux,E,440,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,CA,26/03/2012,D,F,OR,C65,,,A65737,R93     ,Subventions de fonctionnement aux autres établissements publics locaux,E,22261.47,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
