Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A64111,R566    ,Rémunération principale,E,2552625.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A64111,R561    ,Rémunération principale,E,133482.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6336,R568    ,Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale,E,4407.7,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A62878,R564    ,Remboursements de frais à des tiers,E,108.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6262,R568    ,Frais de télécommunications,E,10724.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6251,R568    ,Voyages. déplacements et missions,E,10096.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6245,R568    ,Transports de personnes extérieures à la collectivité,E,294263.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6245,R564    ,Transports de personnes extérieures à la collectivité,E,1759,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A62268 ,R564    ,Autres honoraires. conseils....,E,1964860.03,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C017,,,A6225,R566    ,Indemnités au comptable et aux régisseurs,E,824.71,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A6745,R550    ,Subventions de fonctionnement aux personnes de droit privé,E,10805.01,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A673,R550    ,Titres annulés,E,20649.57,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A651144,R553    ,APA versée à l établissement,E,50059635.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A651143,R552    ,APA versée au bénéficiaires en l établissement,E,556333.42,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A651142,R552    ,APA versée au bénéficiaire,E,17237271.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A651141,R551    ,APA à domicile versée au service d aide à domicile,E,67244775.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A6454,R550    ,Cotisations aux A.S.S.E.D.I.C.,E,26451,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A6453,R550    ,Cotisations aux caisses de retraite,E,842697.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A6451,R550    ,Cotisations à l  U.R.S.S.A.F.,E,653494,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A64131,R550    ,Rémunérations du personnel non titulaire,E,427940.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A64118,R550    ,Autres indemnités,E,623459.33,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A64113,R550    ,NBI,E,16603.81,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A64112,R550    ,Supplément famillial de traitement et indemnité de résidence,E,25336.78,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C016,,,A64111,R550    ,Rémunération principale,E,2639651.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C015,,,A6745,R5471   ,Subventions de fonctionnement aux personnes de droit privé,E,24242.41,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C015,,,A673,R541    ,Titres annulés,E,268.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C015,,,A6541,R541    ,Créances admises en non-valeur,E,334396.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C015,,,A6515,R5471   ,Allocations RMI (versement aux organismes payeurs),E,1662.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C014,,,A7398,R01     ,Autres reversements,E,15072,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C014,,,A73914,R01     ,Prélèvement au titre du fonds de péréquation de la cotisation sur la valeur ajoutée des entreprises,E,167469,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C014,,,A73913,R01     ,Reversement sur le fonds de péréquation des DMTO,E,17420533,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6488,R0202   ,Autres charges de personnel,E,12735,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6488,R0201   ,Autres charges de personnel,E,1749453.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6475,R0202   ,Médecine de travail. pharmacie,E,30496.23,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6475,R0201   ,Médecine de travail. pharmacie,E,331214.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6456,R0201   ,Versements au F.N.C. du supplément familial,E,419378,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R90     ,Cotisations aux A.S.S.E.D.I.C.,E,31693,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R80     ,Cotisations aux A.S.S.E.D.I.C.,E,9225,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R738    ,Cotisations aux A.S.S.E.D.I.C.,E,19562,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R70     ,Cotisations aux A.S.S.E.D.I.C.,E,26824.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R621    ,Cotisations aux A.S.S.E.D.I.C.,E,34310,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R52     ,Cotisations aux A.S.S.E.D.I.C.,E,31200.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R50     ,Cotisations aux A.S.S.E.D.I.C.,E,1560296.81,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R40     ,Cotisations aux A.S.S.E.D.I.C.,E,92544,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,D,F,OR,C012,,,A6454,R30     ,Cotisations aux A.S.S.E.D.I.C.,E,50502,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
