Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6535,R021    ,Formation des élus départementaux,E,11965.08,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6534,R021    ,Cotisations de sécurité sociale des élus départementaux - part patronale,E,19482,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6533,R021    ,Cotisations de retraite des élus départementaux,E,196779.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6532,R021    ,Frais de mission et de déplacement des élus départementaux,E,122441.31,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6531,R021    ,Indemnités des élus départementaux,E,2266060.43,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6525,R53     ,Frais d inhumation,E,13529.07,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6525,R0201   ,Frais d inhumation,E,1429.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6523,R51     ,Frais d hospitalisation,E,74094.34,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65228,R51     ,Autres frais d hébergement,E,5037510.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65223,R51     ,Frais d hébergement en établissements scolaires,E,77153.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A652224,R53     ,Etablissements pour personnes âgées,E,35880204.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A652223,R51     ,Maisons d enfants à caractère social,E,62905486.51,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A652222,R51     ,Foyers de l enfance et maisons maternelles,E,5227946.38,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A652221,R52     ,Foyers occupationnels. CAT et accueil des handicapés,E,84094979.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65221,R53     ,Frais d hébergement en famille d accueil,E,145791.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65221,R52     ,Frais d hébergement en famille d accueil,E,926462.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65221,R51     ,Frais d hébergement en famille d accueil,E,7118553.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65221,R0202   ,Frais d hébergement en famille d accueil,E,567967.87,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6518,R58     ,Autres (Primes. dots....),E,112072.64,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6514,R58     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,41569.52,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6514,R53     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,965613.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6514,R52     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,525557.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6514,R51     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,16446009.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6513,R81     ,Bourses,E,875408.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6513,R52     ,Bourses,E,10994.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6513,R28     ,Bourses,E,1396580,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6513,R23     ,Bourses,E,103002.43,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6512,R58     ,Secours d urgence,E,5064430.49,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6512,R28     ,Secours d urgence,E,332168.78,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6512,R0202   ,Secours d urgence,E,2800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A651128,R52     ,Autres,E,12837.34,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A651123,R52     ,Aides au titre du fonds départemental de compensation du handicap,E,192550,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A651122,R52     ,Allocation compensatrice tierce personne,E,12304829.71,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A6511211,R52     ,Prestation de compensation du handicap plus de 20 ans,E,31819329.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65111,R58     ,Allocations à la famille et l enfance,E,30912.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C65,,,A65111,R51     ,Allocations à la famille et l enfance,E,8019776.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A65172,R567    ,RSA - Versement pour allocations forfaitaires majorées,E,10597499.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A65171,R567    ,RSA - Versement pour allocations forfaitaires,E,58272013.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A6512,R564    ,Secours d urgence,E,1214,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A64832,R566    ,Contributions au Fonds de compensation de cessation progressive d activité,E,6058,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A6454,R566    ,Cotisations aux A.S.S.E.D.I.C.,E,11905,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A6453,R568    ,Cotisations aux caisses de retraite,E,27416.33,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A6453,R566    ,Cotisations aux caisses de retraite,E,368956.15,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A6451,R566    ,Cotisations à l  U.R.S.S.A.F.,E,300434.99,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,CA,26/03/2010,D,F,OR,C017,,,A64168,R566    ,Autres emplois aidés,E,3777.06,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
